"Time [s]"	"X-Loc. [mm]"	"Energy [eu]"
736.055786	10.018919	21.3280697
736.284485	7.65081215	42.8905144
736.386658	19.0359364	106.718475
736.752991	19.3091793	93.4372635
736.757813	17.7608013	38.3202133
736.978943	11.9316196	121.562187
737.032898	5.46486807	35.4686584
737.034546	15.9391832	27.6171169
737.047363	13.662159	26.1327457
737.204163	9.65459442	253.749344
737.368958	12.9335108	385.624023
737.482483	3.18784308	26.3671207
737.556274	10.9297276	142.030884
738.63739	16.7589111	199.061996
738.814331	15.0283737	29.4530487
738.991028	8.470541	213.749451
739.052734	9.38135147	46.0936317
739.066406	2.18595195	204.999481
739.315857	10.7475662	97.4997482
739.550903	13.0245905	32.7733536
739.607056	-0.0910731032	37.3827171
739.649902	13.8443203	24.062439
739.821289	19.9467468	87.8122787
739.875732	15.483778	99.9997406
740.097107	11.4762144	30.3514843
740.257568	13.3889151	451.24884
740.268921	9.29027081	125.62468
740.329163	9.19918919	28.63274
740.3396	12.5691862	171.874557
740.355225	7.37756968	56.48423
740.622742	10.1099997	102.343491
741.383789	11.840538	40.156147
741.607849	20.1289101	72.4216919
741.683899	10.1099997	55.937355
741.977966	21.22188	35.9764709
742.184021	13.7532387	561.248535
742.252319	10.8386478	226.24942
742.530273	8.83486462	321.874176
742.747131	0.72865653	21.9140072
742.82373	12.8424292	19.3163567
742.83075	13.5710773	44.6092606
742.929688	16.5767498	48.2030029
742.933716	10.3832417	52.8904915
743.133972	4.00757217	36.9920921
743.173645	2.0037899	76.5623016
743.265015	7.65081215	31.9139805
743.335938	14.2997255	84.6872864
743.519714	14.6640491	178.749542
743.540344	9.65459442	102.812241
743.660522	17.6697216	47.1873779
743.691528	-1.27512586	31.6405449
743.830139	9.83675671	70.4685669
744.101624	15.9391832	19.9218235
744.18988	10.7475662	58.7498512
744.223145	5.46486807	51.0936203
744.421936	14.1175632	40.703022
744.80188	17.6697216	32.3046036
744.881836	15.9391832	95.3122559
744.883789	21.5862064	31.9139805
745.401672	3.46108627	91.0935135
745.495667	14.8462114	24.5702496
745.72406	18.1251278	5014.9873
745.996277	13.662159	159.999588
745.997498	8.19729805	279.061798
746.035461	12.3870239	97.4997482
746.048767	8.56162262	75.5466843
746.812561	2.55027652	41.0936432
746.862976	22.0416107	37.0311546
746.924805	11.3851337	79.452919
746.986511	7.37756968	35.7030334
747.120361	-1.27512586	196.874496
747.246887	3.64324832	77.8904266
747.421753	17.9429646	36.4452209
747.626648	-0.728639781	63.437336
747.684937	19.3091793	80.937294
747.700928	13.2067528	136.718399
747.701965	11.1118898	47.6561279
748.220764	13.3889151	160.937088
748.42981	19.0359364	72.8904419
748.484192	21.9505272	105.155983
748.602173	10.4743233	287.499268
748.68988	15.3016167	117.030952
748.862305	10.3832417	31.0546074
748.891541	11.0208092	137.655899
749.150391	15.9391832	75.7029343
749.476379	9.38135147	318.749176
749.91571	7.83297443	42.8123894
749.940186	11.7494574	30.4686718
750.215332	9.5635128	29.1014881
750.225952	7.74189329	61.7967186
750.363037	17.2143173	64.5310822
750.486816	1.91270936	61.5623436
750.614746	18.3983707	35.0389709
750.722473	12.0227003	166.562073
750.98938	19.4913406	25.8593082
751.198181	11.0208092	97.8122482
751.294678	10.4743233	61.4842186
751.373718	2.55027652	55.5467339
751.683228	21.1308002	31.2108574
751.816589	10.9297276	395.623993
752.054016	8.65270329	28.5155525
752.816711	14.2086449	33.1249161
752.937927	9.0170269	59.9217224
753.148926	7.83297443	53.6717377
753.189819	14.4818869	108.124725
753.211853	-1.36620641	26.7577438
753.31665	4.91838217	16.0351143
753.400452	20.5843143	59.4529724
753.505554	14.2086449	344.374115
753.662292	11.5672951	55.8592339
753.921265	9.0170269	134.843399
754.049377	10.2010794	71.8748169
754.585999	7.55973101	26.4843063
754.802551	14.5729685	556.248596
755.01709	11.4762144	58.3592262
755.113647	13.7532387	79.921669
755.189758	14.6640491	32.8514786
755.456299	17.5786419	79.999794
755.638489	20.4932327	37.3436546
755.639954	4.73622036	42.1092682
755.694092	8.65270329	42.3436432
755.752747	13.0245905	50.9373703
755.908264	5.55594921	57.9686012
756.291931	8.37946033	33.2030411
756.339294	21.4040432	27.7733669
756.387512	14.3908062	54.6092339
756.437012	7.74189329	39.765522
757.168701	14.3908062	74.3748093
757.361206	13.4799967	40.624897
757.528564	10.2010794	31.3280449
757.630798	11.3851337	70.7810669
758.13269	11.7494574	37.6952171
758.499756	15.210535	843.747864
758.549683	13.3889151	66.8748322
758.55835	15.3016167	113.12471
758.729492	12.3870239	34.0624123
758.768982	13.935401	55.4686089
758.94397	15.1194534	28.16399
759.142944	14.9372931	387.498993
759.186829	18.8537769	2564.99341
759.628784	1.91270936	34.8045998
760.099915	18.3072891	18.1640167
761.390198	17.4875603	241.561874
761.702454	11.2029715	298.436737
761.707458	4.37189627	38.9061508
761.76709	19.3091793	29.1796131
761.834106	13.5710773	107.812225
761.864624	9.47243214	76.3279266
761.881409	13.2978344	14.238245
761.977478	19.4002609	37.5780296
762.130676	19.0359364	24.7655621
762.214111	16.8499928	30.5467968
762.496399	16.4856682	48.5936241
762.558228	13.0245905	449.37384
762.568115	11.0208092	127.655922
762.598389	19.4913406	37.0311546
762.852661	14.7551298	25.3905602
763.551819	10.1099997	31.4452324
763.638	11.3851337	74.9998093
763.645325	9.0170269	61.4842186
763.830444	10.1099997	85.9372787
764.029907	12.1137819	320.624176
764.077026	15.3926964	167.187073
764.335571	5.82919216	47.4998779
764.839722	5.55594921	118.280945
765.501038	18.3983707	63.906086
765.598083	13.3889151	87.8122787
765.829346	18.8537769	32.2264786
765.951294	14.0264816	150.155869
766.350342	8.83486462	52.0311165
766.470093	9.92783737	205.624481
766.472961	13.3889151	113.28096
766.546204	16.7589111	28.9061756
766.626648	2.73243809	39.9608345
766.902222	17.6697216	42.8905144
767.128418	8.56162262	84.9997787
767.220032	1.00189912	43.7498894
767.336304	11.840538	157.499603
767.436829	15.3016167	79.218544
767.485413	17.6697216	49.2186241
767.487122	-1.18404436	27.8905544
767.536316	11.7494574	65.0779572
767.697937	16.0302639	53.1248627
767.847961	15.9391832	80.468544
768.027405	4.8273015	110.312218
768.083801	8.56162262	91.5622635
768.262817	15.6659412	186.562027
768.32135	2.55027652	37.6561546
768.482544	11.5672951	29.1796131
768.665771	13.935401	30.4296093
768.929749	11.2940521	119.530945
769.076538	9.5635128	87.3435287
769.205017	15.483778	55.3904839
769.266418	10.7475662	63.2810898
769.54718	14.1175632	509.373688
769.549255	6.74000216	20.0780735
769.590942	17.1232376	121.093437
769.701416	6.74000216	29.8827362
769.981079	11.4762144	210.311966
770.437378	6.10243511	57.10923
770.661438	10.4743233	34.9217873
771.290222	14.6640491	464.37381
771.348999	10.4743233	75.0779343
771.361572	15.757021	343.124115
771.504883	12.2959423	64.4529572
771.600281	2.18595195	45.7811317
771.845398	9.5635128	333.124146
771.848633	15.1194534	188.124512
772.095703	15.210535	37.8124046
772.132324	14.4818869	1374.99646
772.302734	2.45919538	28.1249275
772.48468	18.1251278	97.0309982
772.945435	2.36811447	38.9842758
773.009583	14.8462114	190.624512
773.103699	18.5805321	33.5545998
773.111938	2.55027652	29.2186756
773.601563	13.3889151	90.9372635
773.650574	10.8386478	34.0624123
773.898621	5.10054398	45.0780106
773.980286	4.00757217	46.9530029
774.198303	18.9448566	51.7967415
774.358521	10.4743233	26.4061832
774.561035	20.3110733	32.9296036
774.659485	13.662159	359.374084
774.914185	10.4743233	103.280983
775.038452	9.65459442	243.749374
775.214172	12.8424292	38.4764633
775.292786	9.10810852	91.0935135
775.30957	2.36811447	142.187134
776.397644	11.4762144	101.874741
776.418274	16.9410744	65.7810822
776.477478	2.0037899	32.2655411
776.760254	14.3908062	325.624176
776.791809	20.8575573	81.718544
776.857849	-1.27512586	64.4529572
777.219116	16.6678314	25.6639977
777.330017	9.0170269	38.3592758
777.411438	4.2808156	31.8358555
777.528198	10.7475662	37.6561546
777.628174	12.4781055	208.124466
777.790649	19.2180977	34.4139748
777.844604	13.2067528	87.4997787
777.871277	13.2067528	292.811737
778.234802	13.662159	52.0311165
778.31604	13.4799967	50.1561203
778.318665	14.8462114	30.5858593
778.324524	8.470541	58.3592262
778.515198	6.92216396	57.8904762
778.543579	21.3129635	57.8904762
779.13739	7.28648806	59.7654724
779.206543	14.3908062	309.999207
779.272034	15.6659412	23.984314
779.273071	14.6640491	42.8905144
779.480957	10.1099997	54.9998589
779.83728	16.3035069	24.5702496
780.136536	12.9335108	170.937057
780.469788	1.00189912	180.312042
781.200745	-1.45728791	64.3748322
781.713562	20.0378284	29.5311737
782.454834	8.470541	24.7655621
782.674438	16.9410744	27.5389919
783.025208	20.2199898	33.3983536
783.488892	12.6602669	36.1327209
783.563721	12.3870239	227.81192
784.279785	-1.09296381	34.4920998
784.286255	13.1156721	90.7810211
784.383728	10.3832417	66.6404572
784.761047	18.2162075	96.5622559
785.051697	13.1156721	43.7498894
785.282532	14.1175632	42.0311432
785.364563	13.2067528	105.780983
785.757263	17.8518829	46.4842567
786.085754	10.9297276	135.937149
786.142273	13.7532387	130.155914
786.200867	16.3035069	349.374115
786.266052	6.10243511	43.2030144
786.687988	14.9372931	65.3123322
787.008789	5.64703035	44.2186356
787.129272	14.5729685	64.5310822
788.130493	1.36622322	16.3671455
788.484985	14.8462114	1077.49719
788.611816	8.470541	164.374573
788.911865	7.92405558	37.6561546
789.0672	15.1194534	309.061707
789.98053	5.82919216	25.5468102
790.339722	4.2808156	91.5622635
790.539063	14.7551298	44.9217606
790.571716	-1.821612	78.2810516
790.771362	15.210535	72.0310669
790.896606	6.10243511	43.4373894
790.933411	9.92783737	18.3788586
791.016846	16.3945885	21.4061947
791.194824	12.4781055	709.998169
791.549805	12.9335108	560.623535
791.684326	17.1232376	30.5858593
791.77124	-0.182153657	93.9060059
791.772522	12.0227003	74.1404343
791.786987	12.1137819	19.0819817
792.281555	15.210535	45.4686317
792.323425	14.4818869	296.561737
792.371887	18.3072891	75.9373093
792.408875	15.3016167	116.249702
792.528625	13.1156721	361.249084
792.80896	12.9335108	544.373596
793.097168	11.4762144	100.468491
793.192078	13.5710773	90.1560211
793.243286	8.01513577	52.8904915
793.269287	13.4799967	304.686707
793.514221	15.210535	76.3279266
793.51947	18.0340462	34.9217873
793.608154	12.4781055	35.0389709
793.708435	13.0245905	60.9373436
793.779114	4.55405855	61.3279686
793.832275	2.73243809	37.4217796
793.951172	18.4894505	56.01548
794.325378	9.5635128	18.7108898
794.502563	10.4743233	441.873871
794.962524	21.8594475	31.9921055
795.162476	10.292161	57.26548
795.236023	14.2997255	81.406044
795.238708	15.5748596	42.5780144
795.465698	12.0227003	32.9686661
795.536194	13.5710773	310.311707
795.54187	17.2143173	39.4920845
795.710938	12.2048626	104.687233
795.770813	9.74567509	63.0467148
795.837036	15.6659412	338.124146
795.864868	15.8481016	164.999573
796.082764	13.935401	799.997925
796.099182	15.8481016	47.8905029
796.206543	17.8518829	60.5467186
796.564514	16.1213455	43.8280144
796.809021	6.4667592	18.6913586
796.824341	11.9316196	97.6559982
797.437683	11.7494574	42.8123894
797.582703	14.7551298	239.68689
797.790283	21.9505272	38.4374008
798.588928	14.8462114	357.499084
798.698792	12.2959423	65.3123322
798.904236	4.8273015	34.5702248
798.990845	1.27514267	17.7538605
799.241211	11.840538	106.093475
799.483765	11.6583757	26.8749313
799.549683	14.6640491	80.312294
799.76355	12.8424292	173.437057
799.84967	10.4743233	563.123535
800.044067	15.0283737	721.248169
800.367554	11.6583757	145.937134
801.115295	12.2959423	19.3358879
801.274353	11.0208092	86.0935287
801.570618	9.47243214	122.499687
801.667847	11.0208092	132.655914
801.923889	10.292161	226.24942
801.963501	13.2067528	65.2342072
802.053162	10.5654039	28.32024
802.10199	15.1194534	36.7577171
802.581482	3.09676218	39.0233383
802.641357	7.46865034	167.187073
802.667847	9.92783737	462.49881
802.745178	12.2959423	65.9373322
802.797729	11.2029715	36.0936584
802.996704	12.8424292	47.4217529
803.62085	3.37000513	35.2342834
803.679871	15.5748596	1127.49707
804.684021	6.19351625	64.1404572
805.396545	15.210535	3129.99194
805.634033	14.2997255	38.3592758
805.930359	10.7475662	99.0622482
806.0672	12.9335108	55.3904839
806.190979	14.4818869	76.2498016
806.43866	13.4799967	61.5623436
806.670044	15.5748596	239.99939
806.765503	15.8481016	69.4529495
806.798035	6.01135445	34.5702248
806.963257	14.1175632	68.4373245
807.046204	9.19918919	48.2030029
807.35675	12.1137819	45.9373817
807.788208	14.4818869	97.6559982
807.902771	-0.637558281	15.5858974
808.904175	14.2997255	61.1717186
809.021301	13.4799967	391.248993
809.553467	12.9335108	188.124512
809.652161	12.2048626	22.1483803
809.979309	10.4743233	794.997986
810.8255	8.19729805	36.7186546
810.881348	12.6602669	50.1561203
811.007751	13.5710773	41.5623932
811.125549	15.483778	73.7498093
811.228088	9.29027081	44.7655106
811.282043	10.5654039	23.7890015
811.661621	14.9372931	36.1327209
811.681702	0.455413014	26.5233688
811.899536	14.2997255	58.4373512
811.947571	8.28837872	45.9373817
811.985535	15.9391832	114.21846
812.32666	10.018919	30.1561737
812.468689	8.74378395	224.37442
812.607178	4.37189627	38.7499008
812.808167	16.9410744	75.9373093
813.085632	5.46486807	20.4686985
813.126892	10.3832417	575.623535
813.179993	7.55973101	131.093414
813.198669	14.4818869	62.5779648
813.238403	5.73811102	51.9529915
813.465027	3.09676218	56.718605
813.736572	13.0245905	394.998993
814.161926	13.2067528	42.9686394
815.035645	6.37567854	49.3748741
815.08252	21.4951248	35.8592834
815.292297	12.5691862	60.5467186
815.325867	11.2940521	531.248657
815.341431	-1.09296381	31.9139805
815.683411	12.5691862	73.7498093
815.686096	7.55973101	37.8124046
815.694641	9.83675671	27.9686775
815.83844	11.2029715	75.7029343
816.087402	10.6564856	82.9685364
816.432007	9.65459442	74.0623093
816.437622	6.8310833	39.921772
816.582031	21.4040432	33.9061623
816.651855	3.46108627	26.3671207
816.803284	15.483778	57.8904762
816.881042	10.3832417	32.6952286
816.888184	12.6602669	83.9060364
816.971741	10.4743233	55.4686089
817.053284	14.2086449	123.124687
817.224731	15.3016167	132.499664
817.24292	11.3851337	60.3904686
817.256714	0.182170421	22.5390053
817.325378	9.38135147	176.562042
817.505249	9.47243214	35.3124084
817.763977	18.3072891	20.5468216
817.840027	12.2959423	181.874527
818.229004	3.64324832	64.6092072
818.40686	15.0283737	158.280838
818.45459	20.3110733	34.9217873
818.485962	16.3945885	243.124374
818.89386	19.127018	43.7498894
818.968811	17.032156	371.249054
819.702698	10.4743233	32.1483536
819.71344	16.8499928	80.468544
819.839783	1.73054731	34.4920998
819.926453	13.662159	37.0311546
820.088196	17.3964806	47.2655029
820.13501	13.3889151	399.373962
820.198181	13.7532387	68.3591995
820.405334	4.18973446	44.4530106
820.78894	2.82351899	32.6171036
820.912231	12.3870239	52.8904915
820.987	19.8556671	33.3983536
821.557434	2.45919538	39.4139633
822.00293	4.09865332	42.4998894
822.104614	19.3091793	67.1091995
822.214905	7.10432625	67.4216995
822.343506	9.47243214	26.8358688
822.666077	18.2162075	31.3280449
822.679504	17.2143173	180.624542
823.026855	12.1137819	33.6327248
823.047424	12.7513485	33.7108498
823.325623	11.9316196	182.812027
823.446777	14.5729685	245.624374
823.50769	14.2086449	321.874176
823.578308	10.9297276	21.9921303
824.207886	11.6583757	107.499725
824.484802	12.6602669	297.811737
824.561584	8.10621643	117.968445
824.689819	9.74567509	66.2498322
825.307983	14.4818869	1043.74731
825.744873	10.8386478	107.030975
826.007935	18.5805321	66.0154572
826.052429	17.6697216	25.5077477
826.079468	20.4932327	41.7967682
826.38855	9.38135147	107.968475
826.738953	10.292161	17.1874561
826.792236	20.3110733	84.8435364
826.800781	20.8575573	61.0154686
826.854309	15.9391832	70.6248169
826.895935	17.7608013	58.0467262
827.105896	2.36811447	56.79673
827.164001	14.4818869	37.8514671
827.885498	20.1289101	65.9373322
828.315796	16.3035069	99.5309982
828.427246	6.64892149	144.843384
828.449341	9.83675671	82.4997864
828.76947	12.2959423	109.843468
828.888306	21.3129635	27.1874313
829.100342	10.9297276	46.0155067
829.110657	16.2124252	62.6560898
829.213501	13.5710773	68.7498245
829.286987	11.6583757	58.6717262
829.458252	9.38135147	79.296669
829.478699	7.74189329	110.624718
829.48175	19.127018	33.7889748
829.971924	7.92405558	50.5467453
830.854614	21.3129635	19.6679192
831.269531	6.37567854	21.7968197
831.286987	12.1137819	64.0623398
831.29541	14.2997255	38.9061508
831.366638	15.3016167	166.562073
831.373596	14.1175632	27.6561794
831.602417	21.6772861	38.7108383
831.649658	10.8386478	118.437195
831.821411	11.3851337	31.2108574
832.347168	14.8462114	77.4998016
832.404114	4.91838217	22.6171303
832.624268	10.4743233	416.248932
832.817932	4.2808156	92.0310135
832.994141	15.5748596	76.4060516
833.145325	14.7551298	59.6873474
833.231567	21.3129635	49.5311241
833.291016	14.4818869	214.061951
833.506165	10.7475662	36.8358421
833.667969	-1.00188231	40.703022
833.672791	-1.09296381	24.9999352
834.01355	11.7494574	338.124146
834.045654	12.4781055	127.030922
834.322449	12.8424292	50.2342453
834.478271	11.5672951	97.6559982
834.485901	15.5748596	167.499573
834.695923	4.8273015	52.6561165
835.028198	10.3832417	21.3280697
835.098816	12.9335108	888.747742
835.11261	2.82351899	32.8124161
835.187134	20.6753941	74.2185593
835.229797	14.8462114	26.8749313
835.391724	-2.00377417	68.5935745
835.434387	7.46865034	33.3983536
835.64856	14.2997255	311.561707
836.243347	13.0245905	18.4960461
836.321594	13.7532387	52.4217415
836.381714	15.8481016	72.5779419
836.399658	12.0227003	120.937187
836.541016	11.7494574	97.3434982
836.693848	9.0170269	32.7733536
836.99823	14.0264816	90.1560211
837.018982	14.7551298	368.749054
837.537048	12.0227003	65.4685822
837.694153	18.2162075	30.7811718
837.748291	13.8443203	53.9842377
837.762756	20.4932327	33.4374161
837.939453	6.37567854	55.6248589
837.945862	10.8386478	69.2185745
838.001831	11.5672951	67.2654495
838.079407	2.55027652	25.6639977
838.172546	18.8537769	42.3436432
838.355591	15.3926964	119.999695
838.383911	16.8499928	391.248993
838.431091	2.64135742	45.6248817
838.438538	7.92405558	20.9765091
838.512939	10.018919	43.9842606
838.997375	12.3870239	224.37442
839.479431	10.2010794	69.6873245
839.998169	4.09865332	20.039011
840.000793	12.9335108	334.374146
840.291443	13.935401	249.374359
840.372925	11.2029715	28.9843006
840.729492	11.1118898	229.06192
841.028931	12.1137819	414.998932
841.162476	14.7551298	54.2186127
841.363892	13.662159	136.093399
841.497131	11.0208092	97.3434982
841.571716	8.92594624	44.8436356
841.591553	14.3908062	281.249268
842.035645	5.9202733	57.4217262
842.127991	19.2180977	35.4686584
842.271851	7.92405558	120.624695
842.30365	9.74567509	100.937241
842.599731	10.1099997	129.530914
842.612671	13.3889151	59.0623474
842.623169	10.3832417	201.249481
842.727173	14.6640491	119.999695
842.814941	20.2199898	56.79673
843.123901	11.3851337	349.999115
843.414551	-1.09296381	88.5935211
843.427917	16.4856682	51.4061203
843.610474	15.0283737	579.998535
843.694214	14.4818869	133.124664
843.753784	5.19162512	42.8123894
843.805237	14.9372931	17.1679249
844.122986	14.7551298	379.999023
844.274109	11.3851337	38.0077133
844.43512	4.91838217	23.2030659
844.483704	19.4002609	57.8123512
844.547913	19.9467468	36.1717834
844.565735	14.8462114	201.249481
845.013428	8.28837872	40.781147
845.064087	13.662159	352.499084
845.115173	11.840538	56.562355
845.756531	7.83297443	43.4373894
846.335022	12.2048626	154.062103
846.361694	10.292161	35.3124084
846.488098	18.9448566	42.1873932
846.499329	15.5748596	105.624733
847.40387	9.0170269	29.6092987
847.410583	8.56162262	38.1249008
847.63092	14.2086449	455.62384
847.93988	11.2940521	43.9061394
848.094116	9.92783737	24.3358746
848.387024	11.9316196	54.2967377
848.394775	12.4781055	154.530853
848.533875	14.1175632	138.124649
849.556396	14.0264816	39.999897
849.669922	16.8499928	100.468491
849.938904	14.2086449	1081.24719
850.093628	19.9467468	82.3435364
